source,clip,kind,release,material,licence,attribution,terms_accepted,terms_verified,redistributable,origin,roles
openslr_17_musan,openslr_17_musan/musan/noise/free-sound/noise-free-sound-0841,musan,SLR17,noise,public-domain,"All selected recordings were marked as in the Public Domain
on Free Sound (url: https://www.freesound.org/).",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/free-sound/noise-free-sound-0842,musan,SLR17,noise,public-domain,"All selected recordings were marked as in the Public Domain
on Free Sound (url: https://www.freesound.org/).",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0001,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0001
Title: Answering Machine Beep
License: Attribution 3.0
Recorded by Mike Koenig 
http://soundbible.com/5-Answering-Machine-Beep.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0002,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0002
Apple Bite
License: Attribution 3.0
Recorded by Simon Craggs
http://soundbible.com/1968-Apple-Bite.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0003,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0003
Title: Audience Applause
License: Attribution 3.0
Recorded by Matthiew11 
License: Attribution 3.0 
http://soundbible.com/2087-Audience-Applause.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0004,musan,SLR17,noise,public-domain,"noise-sound-bible-0004
Title: Babbling Brook
License: Public Domain
Recorded by stephan
http://soundbible.com/1776-Babbling-Brook.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0005,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0005
Title: Background Noise
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/531-Background-Noise.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0006,musan,SLR17,noise,public-domain,"noise-sound-bible-0006
Title: Banana Slap
License: Public Domain
Recorded by AngryFlash
http://soundbible.com/2047-Banana-Slap.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0007,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0007
Title: Missile Alert
License: Attribution 3.0
Recorded by BOMB SIREN
http://soundbible.com/2056-Missile-Alert.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0008,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0008
Title: Busy Signal
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/1072-Busy-Signal.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",eval-noise
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0009,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0009
Title: Buzz Fade Out
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/1198-Buzz-Fade-Out.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0010,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0010
Title: Buzz
License: Attribution 3.0
Recorded by KP 
http://soundbible.com/1581-Buzz.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0011,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0011
Title: Canadian Geese Migration
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/1861-Canadian-Geese-Migration.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0012,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0012
Title: Best Cardinal Bird
License: Attribution 3.0
Recorded by PsychoBird
http://soundbible.com/1515-Best-Cardinal-Bird.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0013,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0013
Title: Cat Meow 2
License: Attribution 3.0
Recorded by Cat Stevens 
http://soundbible.com/1954-Cat-Meow-2.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0014,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0014
Title: Cicada
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/920-Cicada.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0015,musan,SLR17,noise,public-domain,"noise-sound-bible-0015
Title: City Ambiance
License: Public Domain
Recorded by lezer 
http://soundbible.com/1266-City-Ambiance.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0016,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0016
Title: City Centre
License: Attribution 3.0
Recorded by Hopeinawe
http://soundbible.com/2000-City-Centre.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0017,musan,SLR17,noise,public-domain,"noise-sound-bible-0017
Title: Coin Drop
License: Public Domain
Recorded by Willem Hunt
http://soundbible.com/2081-Coin-Drop.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0018,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0018
Title: UFO Landing
License: Attribution 3.0
Recorded by Sonidor
http://soundbible.com/2063-UFO-Landing.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",eval-noise
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0019,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0019
Title: Dialing Phone Number
License: Attribution 3.0
Recorded by Mike Koenig 
http://soundbible.com/418-Dialing-Phone-Number.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0020,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0020
Title: Dial Tone
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/1070-Dial-Tone.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0021,musan,SLR17,noise,public-domain,"noise-sound-bible-0021
Title: Dishwasher
License: Public Domain
Recorded by stephan
http://soundbible.com/1667-Dishwasher.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0022,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0022
Title: Dove
License: Attribution 3.0
Recorded by Mike Koenig
http://soundbible.com/1850-Dove.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0023,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0023
Title: Eat Chips
License: Attribution 3.0
Recorded by Caroline Ford
http://soundbible.com/912-Eat-Chips.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0024,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0024
Title: Eating
License: Attribution 3.0
Recorded by Caroline Ford
http://soundbible.com/976-Eating.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",eval-noise
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0025,musan,SLR17,noise,public-domain,"noise-sound-bible-0025
Title: Electrical Sweep
License: Public Domain
Recorded by Sweeper
http://soundbible.com/1795-Electrical-Sweep.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0026,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0026
Title: Eye Poke
License: Attribution 3.0
Recorded by Klocko 
http://soundbible.com/2048-Eye-Poke.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0027,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0027
Title: Falcon
License: Attribution 3.0
Recorded by Mark Mattingly 
http://soundbible.com/1974-Falcon.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0028,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0028
Title: Fax Machine
License: Attribution 3.0
Recorded by Mike Koenig 
http://soundbible.com/851-Fax-Machine.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0029,musan,SLR17,noise,public-domain,"noise-sound-bible-0029
Title: Finger Snapping
License: Public Domain
Recorded by Maddie Fix 
http://soundbible.com/1978-Finger-Snapping.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0030,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0030
Title: Fire Truck Siren
License: Attribution 3.0
Recorded by FiremanSam
http://soundbible.com/1511-Fire-Truck-Siren.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
openslr_17_musan,openslr_17_musan/musan/noise/sound-bible/noise-sound-bible-0031,musan,SLR17,noise,CC-BY-3.0,"noise-sound-bible-0031
Title: Football Crowd
License: Attribution 3.0
Recorded by GoGo 
http://soundbible.com/1882-Football-Crowd.html",CC BY 4.0: attribution,2026-09-08,yes,"https://www.openslr.org/resources/17/musan.tar.gz (public download, no account; place musan.tar.gz under archives/openslr_17_musan/)",aug
